idx,Month,DayofMonth,DayOfWeek,UniqueCarrier,Origin,Dest,Distance,Hour,Minute,IsWeekend
72938,11,17,4,AA,SEA,DFW,1660.0,13,55,0
72939,9,22,4,DL,LAX,TPA,2158.0,9,53,0
72940,12,28,3,XE,BNA,IAH,657.0,6,13,0
72941,4,3,1,FL,ATL,IND,432.0,12,48,0
72942,12,8,4,UA,IAD,LAX,2288.0,12,30,0
72943,6,27,2,MQ,FAT,LAX,209.0,5,45,0
72944,5,19,4,AA,DFW,MSY,448.0,12,50,0
72945,7,9,6,CO,ELP,IAH,667.0,11,37,1
72946,10,9,1,DL,ATL,FLL,581.0,22,45,0
72947,4,29,5,MQ,LGA,CMH,478.0,11,38,0
72948,10,30,7,NW,DTW,IAH,1076.0,19,2,1
72949,3,9,3,MQ,ORD,MEM,491.0,10,50,0
72950,5,23,2,WN,TUL,DAL,237.0,6,45,0
72951,12,28,3,UA,DEN,LAS,629.0,6,53,0
72952,12,6,3,WN,BNA,BWI,588.0,21,20,0
72953,4,1,6,AS,PDX,LAS,762.0,9,50,1
72954,1,15,7,XE,DFW,IAH,224.0,13,26,1
72955,5,30,2,YV,CLT,STL,575.0,14,20,0
72956,5,13,6,US,DFW,PHX,868.0,5,52,1
72957,7,17,1,AQ,HNL,LIH,102.0,6,53,0
72958,6,1,4,WN,ONT,SMF,389.0,18,22,0
72959,4,2,7,XE,IAH,COS,809.0,17,54,1
72960,6,3,6,WN,SMF,LAX,373.0,12,20,1
72961,9,16,5,OH,LGA,RIC,292.0,7,50,0
72962,6,14,2,TZ,MDW,MSP,349.0,14,5,0
72963,7,23,7,US,PHL,PHX,2075.0,20,2,1
72964,4,26,3,DL,ATL,DCA,547.0,7,27,0
72965,8,16,2,OO,RNO,SFO,192.0,16,55,0
72966,5,20,6,AA,DFW,PDX,1616.0,20,43,1
72967,12,7,4,OO,SMF,SFO,86.0,12,35,0
72968,4,19,3,WN,PHX,ELP,347.0,16,40,0
72969,5,13,6,US,PHL,RSW,992.0,11,49,1
72970,3,24,5,WN,MCO,PVD,1073.0,20,51,0
72971,4,13,3,US,PHL,IAH,1324.0,9,50,0
72972,10,12,4,F9,DEN,IND,977.0,19,4,0
72973,11,30,3,WN,RDU,MDW,632.0,13,50,0
72974,11,19,6,OO,DEN,FAT,844.0,11,42,1
72975,10,8,7,US,DCA,CLT,331.0,19,35,1
72976,7,1,5,XE,EWR,MCI,1092.0,13,2,0
72977,4,27,3,US,FLL,EWR,1065.0,19,18,0
72978,8,12,6,UA,LAX,IAD,2288.0,10,8,1
72979,7,18,2,WN,ABQ,AMA,277.0,20,50,0
72980,12,12,2,NW,CLT,DTW,500.0,9,20,0
72981,7,26,2,US,CLT,CMH,346.0,17,1,0
72982,4,12,3,OH,GRR,CVG,268.0,10,15,0
72983,3,18,5,EV,STL,SLC,1156.0,7,10,0
72984,8,16,3,DL,ATL,DEN,1199.0,12,2,0
72985,4,24,7,DL,TLH,ATL,223.0,5,45,1
72986,1,28,5,DH,TYS,IAD,419.0,13,15,0
72987,1,21,5,EV,ATL,IAD,533.0,7,8,0
72988,10,10,2,XE,CLT,IAH,913.0,19,21,0
72989,2,26,6,OH,SWF,CVG,583.0,12,49,1
72990,12,28,4,WN,PHX,MCI,1044.0,6,58,0
72991,6,19,7,HP,PHX,IAH,1009.0,8,56,1
72992,5,18,4,US,BOS,PHL,280.0,13,32,0
72993,11,16,3,WN,BWI,BNA,588.0,14,45,0
72994,3,3,5,UA,DCA,ORD,612.0,8,35,0
72995,7,31,1,WN,MCO,ISP,972.0,17,18,0
72996,1,7,6,CO,EWR,SAN,2425.0,17,23,1
72997,3,31,4,AA,LGA,BNA,764.0,20,21,0
72998,9,22,4,WN,BWI,LAS,2106.0,19,45,0
72999,12,15,5,HA,HNL,OGG,100.0,16,1,0
73000,8,6,7,EV,CAE,CVG,404.0,16,10,1
73001,5,6,6,WN,TPA,IND,838.0,12,50,1
73002,6,8,4,XE,JAN,IAH,351.0,15,35,0
73003,1,30,7,UA,ORD,PDX,1739.0,11,52,1
73004,7,26,3,MQ,ORD,LIT,552.0,23,0,0
73005,7,26,2,FL,BOS,BWI,370.0,19,28,0
73006,3,4,5,OO,SLC,FAT,501.0,8,0,0
73007,1,10,1,DL,ATL,HSV,151.0,10,33,0
73008,5,20,5,DL,PIT,ATL,526.0,11,9,0
73009,5,31,2,UA,DEN,OMA,472.0,21,15,0
73010,6,10,6,NW,IAD,MSP,908.0,8,39,1
73011,2,12,6,AS,SFO,SEA,679.0,17,44,1
73012,1,13,5,WN,PDX,GEG,279.0,17,50,0
73013,7,19,3,CO,CLE,TPA,927.0,8,50,0
73014,4,10,7,AA,MCO,ORD,1005.0,20,3,1
73015,8,4,4,US,PHL,PBI,951.0,7,27,0
73016,6,16,4,CO,EWR,MSY,1167.0,21,3,0
73017,1,25,2,DL,IAH,CVG,871.0,11,40,0
73018,2,27,1,FL,EWR,ATL,745.0,5,45,0
73019,4,4,1,NW,HNL,LAX,2556.0,21,55,0
73020,8,31,3,US,PHL,BUF,279.0,20,4,0
73021,11,18,6,XE,CLE,PBI,1020.0,9,30,1
73022,7,17,1,NW,DTW,CLT,500.0,6,48,0
73023,12,26,2,UA,SFO,BUR,326.0,16,9,0
73024,1,19,3,DL,ATL,PWM,1027.0,13,58,0
73025,8,2,2,UA,OMA,DEN,472.0,18,40,0
73026,10,5,4,XE,IAH,MOB,427.0,13,0,0
73027,3,23,4,WN,FLL,TPA,197.0,11,50,0
73028,9,5,1,WN,HRL,HOU,276.0,17,40,0
73029,4,19,2,MQ,MSN,ORD,109.0,18,39,0
73030,11,1,2,OO,SMX,LAX,135.0,10,0,0
73031,1,2,7,TZ,MSP,MDW,349.0,10,49,1
73032,10,1,7,WN,ORF,MDW,704.0,7,44,1
73033,2,24,5,OO,MLI,DEN,751.0,13,51,0
73034,9,17,7,WN,BOI,PDX,344.0,11,40,1
73035,7,9,7,XE,OKC,IAH,395.0,8,35,1
73036,12,26,2,EV,ATL,CAK,528.0,16,35,0
73037,12,10,6,UA,EWR,DEN,1605.0,8,57,1
73038,9,24,6,AA,ORD,STL,258.0,16,14,1
73039,11,4,5,DL,SLC,LAX,590.0,21,15,0
73040,9,5,1,AA,DFW,SJC,1438.0,12,51,0
73041,2,26,6,AS,SEA,LAX,954.0,13,54,1
73042,4,14,4,UA,TPA,ORD,1012.0,6,18,0
73043,7,18,1,TZ,MDW,DEN,895.0,12,34,0
73044,1,27,4,WN,LBB,AUS,341.0,7,0,0
73045,3,14,1,MQ,DFW,CMH,927.0,9,3,0
73046,3,14,1,AA,MIA,MCO,193.0,8,1,0
73047,2,27,1,WN,SJC,LAX,308.0,10,42,0
73048,7,3,7,WN,LAS,TUS,365.0,9,45,1
73049,10,12,4,MQ,DFW,SAV,925.0,18,38,0
73050,7,29,6,AA,ATL,DFW,732.0,6,37,1
73051,12,30,6,OO,TWF,SLC,175.0,13,25,1
73052,1,8,6,DL,ATL,SAN,1891.0,12,54,1
73053,6,3,6,US,CLT,BWI,361.0,16,20,1
73054,2,7,1,HP,IAD,PHX,1956.0,16,37,0
73055,8,2,3,NW,PDX,MSP,1426.0,0,24,0
73056,3,22,3,AA,MCI,DFW,460.0,7,10,0
73057,10,26,4,CO,EWR,CLE,404.0,9,57,0
73058,2,22,2,XE,DAY,CLE,162.0,13,49,0
73059,9,8,4,B6,FLL,JFK,1069.0,14,32,0
73060,11,3,5,XE,CRP,IAH,201.0,11,12,0
73061,4,7,4,FL,MSY,ATL,425.0,21,48,0
73062,6,7,3,MQ,ATL,ORD,606.0,13,26,0
73063,10,26,4,YV,HNL,ITO,216.0,18,26,0
73064,12,30,5,DL,SAV,ATL,215.0,19,19,0
73065,8,23,2,AA,DFW,RSW,1017.0,12,59,0
73066,7,9,6,UA,ORD,SFO,1846.0,7,58,1
73067,11,27,1,EV,CAE,ATL,191.0,11,15,0
73068,7,26,2,WN,TPA,ISP,1034.0,10,20,0
73069,3,27,7,WN,RNO,SJC,188.0,20,35,1
73070,3,22,3,EV,ATL,XNA,589.0,17,20,0
73071,9,25,7,XE,EWR,MSP,1008.0,11,35,1
73072,2,26,7,US,CLT,LAS,1916.0,19,38,1
73073,10,2,7,US,PHL,FLL,992.0,7,14,1
73074,11,26,7,UA,DEN,ABQ,349.0,20,46,1
73075,7,19,2,OO,SLC,TWF,175.0,22,28,0
73076,7,20,3,FL,IND,ATL,432.0,12,48,0
73077,2,18,5,TZ,IND,MCO,828.0,21,36,0
73078,7,24,1,CO,EWR,SAN,2425.0,17,35,0
73079,11,7,2,XE,BPT,IAH,79.0,5,55,0
73080,3,15,3,WN,SNA,PHX,338.0,7,3,0
73081,9,25,7,NW,LAN,DTW,74.0,15,23,1
73082,10,14,5,DH,IAD,MHT,418.0,21,8,0
73083,7,3,1,OH,CVG,PNS,608.0,19,10,0
73084,12,4,7,DL,TLH,ATL,223.0,14,31,1
73085,2,24,4,DL,SLC,IAH,1195.0,16,38,0
73086,8,12,6,MQ,RDU,EWR,416.0,11,35,1
73087,7,14,5,UA,SJC,ORD,1829.0,10,42,0
73088,6,12,1,WN,TPA,PBI,174.0,13,20,0
73089,8,3,4,YV,PHX,CLD,306.0,19,50,0
73090,6,17,5,FL,MCO,ATL,403.0,5,42,0
73091,10,4,3,AA,MIA,DFW,1121.0,9,52,0
73092,5,18,3,AA,ORD,EWR,719.0,13,42,0
73093,10,31,1,OO,MFR,SFO,329.0,14,48,0
73094,7,8,6,WN,RDU,BNA,443.0,9,24,1
73095,11,1,3,XE,OKC,IAH,395.0,13,26,0
73096,6,8,3,WN,MCO,MSY,550.0,7,10,0
73097,3,22,2,EV,SLC,RNO,422.0,11,27,0
73098,4,2,7,US,SEA,CLT,2279.0,22,25,1
73099,8,29,1,XE,CRP,IAH,201.0,14,13,0
73100,5,5,5,CO,CLE,LAX,2053.0,20,36,0
73101,7,9,7,AA,SFO,DFW,1464.0,0,20,1
73102,6,19,7,NW,DTW,MKE,238.0,18,50,1
73103,5,1,1,WN,MDW,LAX,1750.0,16,6,0
73104,12,10,7,XE,IAH,ORD,925.0,9,9,1
73105,8,31,4,WN,MCO,FLL,178.0,10,49,0
73106,9,14,4,MQ,LEX,DFW,785.0,13,46,0
73107,3,8,3,AA,DFW,STL,551.0,12,53,0
73108,1,11,3,AA,BNA,LGA,764.0,16,25,0
73109,4,10,1,AS,SNA,SEA,978.0,20,4,0
73110,1,31,1,OO,GEG,SEA,224.0,5,32,0
73111,7,3,1,US,OAK,LAS,407.0,13,54,0
73112,4,1,6,CO,SEA,ANC,1449.0,23,23,1
73113,9,7,4,FL,MIA,ATL,595.0,19,45,0
73114,4,4,1,AA,PHL,DFW,1302.0,18,20,0
73115,4,25,2,EV,ATL,HOU,696.0,8,55,0
73116,4,11,1,MQ,DFW,GSO,999.0,10,47,0
73117,12,8,4,FL,ROC,ATL,749.0,5,52,0
73118,12,4,1,MQ,ORD,LSE,215.0,10,45,0
73119,5,25,4,AA,SNA,ORD,1726.0,17,19,0
73120,8,14,1,MQ,MKE,DFW,853.0,14,37,0
73121,3,18,5,XE,SLC,IAH,1195.0,15,22,0
73122,4,1,5,NW,PDX,MSP,1426.0,6,59,0
73123,3,31,4,OO,EUG,PDX,106.0,9,52,0
73124,5,8,7,AS,SEA,GEG,224.0,21,25,1
73125,4,4,2,OO,SFO,SBA,262.0,23,32,0
73126,12,30,6,AS,SEA,DFW,1660.0,11,13,1
73127,6,27,2,UA,SFO,RNO,192.0,10,50,0
73128,6,9,5,DL,SJC,ATL,2116.0,22,39,0
73129,2,19,6,CO,IND,IAH,845.0,17,42,1
73130,6,18,6,WN,HOU,STL,687.0,9,35,1
73131,12,29,4,WN,SMF,SAN,480.0,21,35,0
73132,10,24,1,MQ,TYS,DFW,772.0,17,29,0
73133,12,31,6,US,MYR,CLT,156.0,7,16,1
73134,4,12,2,WN,SJC,LAX,308.0,16,15,0
73135,10,16,1,OO,SLC,ONT,558.0,17,11,0
73136,5,19,5,WN,SMF,ONT,389.0,15,40,0
73137,5,22,7,OH,IAD,ATL,533.0,19,21,1
73138,5,17,3,OO,ORD,CID,196.0,23,54,0
73139,8,28,7,OH,FLL,RIC,805.0,12,30,1
73140,5,1,7,OO,LAX,SMX,135.0,22,40,1
73141,5,24,2,HP,PHX,GEG,1020.0,10,21,0
73142,11,30,4,NW,CLE,MSP,622.0,18,36,0
73143,6,23,5,UA,ORD,DCA,612.0,8,12,0
73144,3,28,1,EV,TOL,ATL,549.0,7,0,0
73145,11,24,5,YV,YUM,PHX,160.0,12,25,0
73146,3,25,6,OO,IDA,SLC,188.0,7,59,1
73147,11,19,7,DL,MIA,ATL,595.0,19,1,1
73148,11,26,7,B6,SJU,JFK,1597.0,12,20,1
73149,10,30,7,DL,ATL,LEX,303.0,9,53,1
73150,8,16,3,CO,IAH,MSY,305.0,10,29,0
73151,1,22,7,US,LAS,DTW,1750.0,23,24,1
73152,7,6,4,DL,GSP,ATL,153.0,5,58,0
73153,1,22,6,CO,IAH,RDU,1043.0,18,36,1
73154,11,6,1,OH,AZO,CVG,225.0,17,53,0
73155,6,15,4,UA,ORD,PHL,678.0,16,35,0
73156,1,7,6,NW,DTW,MCO,957.0,21,47,1
73157,5,12,4,XE,IAH,DAL,217.0,7,28,0
73158,10,14,5,XE,TUL,IAH,429.0,18,6,0
73159,12,9,6,OO,ORD,MKE,67.0,10,12,1
73160,8,21,7,XE,EWR,IAD,213.0,18,56,1
73161,12,3,7,B6,BOS,JFK,187.0,8,7,1
73162,3,9,4,WN,PHL,OAK,2510.0,18,10,0
73163,4,30,6,NW,PIT,DTW,201.0,11,15,1
73164,1,20,4,DH,HSV,IAD,595.0,6,23,0
73165,5,8,7,AA,BNA,DFW,631.0,18,5,1
73166,9,9,6,F9,SFO,DEN,967.0,14,37,1
73167,12,25,1,CO,SAT,IAH,191.0,19,23,0
73168,8,23,2,WN,ABQ,PHX,328.0,12,5,0
73169,6,15,3,EV,ATL,HSV,151.0,9,40,0
73170,3,22,2,TZ,HNL,SEA,2677.0,13,51,0
73171,12,30,6,WN,SJC,LAX,308.0,20,57,1
73172,8,10,3,HP,PHX,SNA,338.0,16,36,0
73173,1,8,7,AA,EWR,DFW,1372.0,13,55,1
73174,11,13,1,US,ORF,PHL,211.0,20,30,0
73175,10,29,7,F9,SFO,LAX,337.0,18,47,1
73176,6,16,4,AA,ORD,MIA,1197.0,13,14,0
73177,9,21,3,UA,DEN,SLC,391.0,20,10,0
73178,5,23,2,AA,DCA,ORD,612.0,13,12,0
73179,12,31,6,DL,ATL,MEM,332.0,17,29,1
73180,10,19,3,MQ,JAN,DFW,408.0,11,1,0
73181,10,5,4,XE,IAH,MKE,984.0,19,14,0
73182,7,16,6,UA,SFO,PDX,550.0,22,17,1
73183,5,9,1,UA,DEN,PHX,602.0,7,12,0
73184,10,24,2,AA,MIA,SJU,1045.0,11,40,0
73185,8,25,4,NW,RDU,DTW,501.0,12,10,0
73186,10,4,3,F9,SFO,LAX,337.0,20,15,0
73187,2,23,4,AS,SAN,PDX,933.0,21,9,0
73188,12,20,2,FL,MLI,ATL,633.0,17,33,0
73189,10,31,2,WN,MDW,ISP,765.0,17,21,0
73190,3,15,3,AA,ORD,PHX,1440.0,19,9,0
73191,9,16,5,XE,IAH,PNS,489.0,13,21,0
73192,6,1,4,UA,LAX,OGG,2486.0,13,9,0
73193,8,16,2,NW,DTW,MHT,609.0,17,37,0
73194,8,2,2,OH,CVG,CLT,335.0,15,0,0
73195,1,1,6,MQ,PIA,ORD,130.0,5,51,1
73196,1,20,4,WN,BWI,MDW,611.0,8,25,0
73197,5,4,3,EV,CVG,MGM,475.0,14,50,0
73198,6,4,7,NW,ABQ,MSP,981.0,13,54,1
73199,3,6,1,CO,LGA,CLE,418.0,6,20,0
73200,2,7,2,DL,ATL,PBI,545.0,15,25,0
73201,8,15,2,AA,IAH,DFW,224.0,8,23,0
73202,12,27,3,XE,GSP,IAH,838.0,18,38,0
73203,7,15,5,XE,IAH,GSO,986.0,13,35,0
73204,12,26,2,OO,RDM,SLC,526.0,13,6,0
73205,7,24,7,AA,MCI,DFW,460.0,16,16,1
73206,2,11,5,CO,IAH,EGE,935.0,11,38,0
73207,11,3,4,NW,DFW,MSP,852.0,8,0,0
73208,12,27,2,WN,BUF,MCO,1011.0,19,15,0
73209,3,29,3,EV,ATL,AGS,143.0,10,37,0
73210,9,10,6,DL,SYR,ATL,793.0,11,56,1
73211,6,22,3,MQ,FAT,LAX,209.0,6,51,0
73212,6,2,5,AS,MCO,SEA,2553.0,8,29,0
73213,11,13,1,OH,CVG,IAH,871.0,13,34,0
73214,11,19,7,UA,BWI,ORD,622.0,7,25,1
73215,1,8,6,XE,IAH,LCH,127.0,11,8,1
73216,8,25,4,NW,MEM,LAX,1619.0,14,36,0
73217,8,29,1,EV,RIC,ATL,481.0,9,41,0
73218,7,10,7,US,CLT,ORF,290.0,21,30,1
73219,12,12,2,B6,ONT,JFK,2430.0,23,53,0
73220,5,21,7,MQ,ACT,DFW,89.0,9,53,1
73221,8,14,7,DL,ATL,TYS,152.0,23,37,1
73222,4,20,4,CO,IAH,DCA,1208.0,12,57,0
73223,6,30,4,OO,PHX,SLC,507.0,20,35,0
73224,2,16,4,CO,IAH,ORD,925.0,21,51,0
73225,12,7,4,AA,MIA,DFW,1121.0,18,37,0
73226,9,26,2,US,SEA,LAS,866.0,14,27,0
73227,2,16,4,UA,LAX,LAS,236.0,6,37,0
73228,1,9,1,OO,CEC,ACV,56.0,17,34,0
73229,8,14,1,HA,OGG,HNL,100.0,6,20,0
73230,5,4,3,FL,ATL,IAD,533.0,18,13,0
73231,4,18,2,UA,SJU,IAD,1571.0,16,44,0
73232,2,5,7,NW,OMA,MSP,282.0,14,47,1
73233,12,24,6,OO,SYR,ORD,607.0,10,8,1
73234,1,26,3,AA,CLT,DFW,936.0,18,48,0
73235,5,30,1,WN,JAX,FLL,318.0,10,40,0
73236,10,17,1,OH,LGA,CVG,585.0,20,49,0
73237,6,3,5,AA,SJU,BDL,1666.0,18,29,0
73238,10,10,2,NW,MCO,DTW,957.0,17,38,0
73239,3,24,5,OO,CLD,LAX,86.0,11,15,0
73240,11,23,3,WN,SAN,SMF,480.0,14,50,0
73241,8,9,3,NW,DFW,DTW,987.0,12,12,0
73242,3,2,3,US,CLT,RSW,600.0,11,25,0
73243,9,8,4,NW,PHL,DTW,453.0,12,38,0
73244,2,1,3,WN,MHT,LAS,2356.0,10,45,0
73245,12,11,7,UA,LAX,BOS,2611.0,8,24,1
73246,6,24,6,NW,MSN,DTW,312.0,10,17,1
73247,10,3,1,MQ,DFW,LAW,140.0,9,40,0
73248,12,25,7,WN,PHX,OMA,1037.0,16,0,1
73249,6,2,5,CO,LGA,IAH,1416.0,10,48,0
73250,12,1,5,WN,MDW,CLE,307.0,11,28,0
73251,6,1,4,NW,MSP,FAR,223.0,18,34,0
73252,1,1,6,AS,SEA,PHX,1107.0,18,30,1
73253,10,21,6,OH,BOS,RDU,612.0,18,0,1
73254,3,31,4,XE,GRK,IAH,166.0,6,53,0
73255,12,2,6,CO,IAH,SMF,1609.0,20,44,1
73256,1,9,1,US,CLT,BOS,728.0,12,27,0
73257,4,30,7,US,CLT,PIT,366.0,21,55,1
73258,11,14,1,EV,SMF,SLC,532.0,17,8,0
73259,4,30,7,WN,PHX,ELP,347.0,15,5,1
73260,2,15,3,B6,EWR,FLL,1065.0,6,18,0
73261,12,5,2,AA,BDL,DFW,1471.0,17,30,0
73262,12,26,1,XE,CLE,STL,487.0,6,54,0
73263,9,24,6,AA,SJU,EWR,1608.0,17,34,1
73264,6,30,4,DL,BOI,ATL,1838.0,7,48,0
73265,11,2,3,XE,MCI,IAH,643.0,10,17,0
73266,8,3,3,OO,SMF,SFO,86.0,6,38,0
73267,9,15,4,US,PVD,PIT,467.0,6,4,0
73268,6,29,3,EV,ATL,HOU,696.0,12,44,0
73269,11,11,5,EV,SLC,AUS,1085.0,8,10,0
73270,10,30,1,US,DCA,SYR,298.0,21,23,0
73271,7,2,7,WN,HOU,JAX,816.0,10,10,1
73272,6,27,1,AA,SAT,DFW,247.0,9,35,0
73273,8,21,1,CO,MCO,IAH,853.0,11,53,0
73274,12,23,5,MQ,PNS,DFW,604.0,13,51,0
73275,9,21,4,EV,ATL,MDW,590.0,16,0,0
73276,6,20,1,DL,FLL,LAX,2342.0,19,11,0
73277,6,1,4,AA,DFW,RIC,1158.0,9,55,0
73278,6,11,7,WN,BUR,OAK,325.0,7,55,1
73279,9,13,2,AA,ORD,RDU,647.0,6,38,0
73280,8,30,3,WN,LAS,BNA,1588.0,16,21,0
73281,7,10,1,AA,DFW,ABQ,569.0,14,43,0
73282,3,5,6,OH,JFK,DTW,508.0,9,18,1
73283,1,11,2,EV,ATL,PIA,564.0,11,55,0
73284,8,2,2,XE,MKE,IAH,984.0,10,55,0
73285,11,26,7,XE,LFT,IAH,201.0,18,55,1
73286,10,31,2,B6,BOS,RIC,474.0,17,53,0
73287,9,21,3,AS,JNU,YAK,199.0,9,52,0
73288,2,5,7,DL,ATL,FLL,581.0,17,30,1
73289,9,10,6,XE,CLT,IAH,913.0,6,24,1
73290,11,27,1,WN,TPA,BWI,842.0,6,37,0
73291,7,7,4,US,IAH,CLT,913.0,20,8,0
73292,7,7,5,WN,HOU,PHX,1020.0,14,5,0
73293,6,1,4,NW,SEA,MEM,1870.0,12,24,0
73294,6,29,4,EV,CAE,CVG,404.0,5,55,0
73295,10,30,7,WN,MCO,ALB,1073.0,9,40,1
73296,6,6,1,AA,DFW,TUS,813.0,14,37,0
73297,10,20,4,EV,AEX,ATL,500.0,12,15,0
73298,8,20,7,MQ,ATL,ORD,606.0,20,42,1
73299,9,16,6,AA,LAX,DFW,1235.0,8,29,1
73300,3,6,7,DL,CVG,ATL,373.0,7,44,1
73301,6,16,5,YV,FWA,ORD,157.0,5,50,0
73302,9,28,4,NW,MSP,SAN,1532.0,11,43,0
73303,7,16,6,DL,ANC,SLC,2125.0,2,34,1
73304,7,10,1,UA,LAX,ORD,1745.0,23,12,0
73305,5,30,2,WN,PIT,LAS,1910.0,10,28,0
73306,8,13,6,FL,ATL,MCI,692.0,11,22,1
73307,10,29,6,WN,AUS,HOU,148.0,8,25,1
73308,2,16,4,WN,MCO,BUF,1011.0,13,5,0
73309,4,7,4,AA,TPA,LGA,1011.0,10,40,0
73310,5,11,4,EV,SLC,BZN,347.0,21,50,0
73311,7,16,7,AQ,LIH,HNL,102.0,14,20,1
73312,2,25,5,B6,IAD,LGB,2277.0,15,15,0
73313,9,18,1,DL,ATL,MKE,669.0,22,21,0
73314,12,10,6,OO,HLN,SLC,402.0,15,1,1
73315,3,29,2,WN,MDW,BWI,611.0,21,22,0
73316,12,3,6,NW,ORD,MSP,334.0,12,59,1
73317,11,8,2,AS,OTZ,OME,183.0,8,4,0
73318,12,15,5,XE,CLT,IAH,913.0,10,37,0
73319,11,21,2,XE,MEM,IAH,469.0,15,31,0
73320,6,5,1,XE,EWR,MEM,946.0,15,54,0
73321,12,12,1,NW,DTW,LAS,1750.0,8,26,0
73322,11,28,2,MQ,ORD,MDT,594.0,13,41,0
73323,4,14,4,US,MYR,CLT,156.0,15,45,0
73324,3,23,4,EV,BTR,DCA,985.0,8,52,0
73325,9,26,1,US,CLT,BOS,728.0,15,28,0
73326,9,1,5,MQ,DFW,GRK,134.0,17,38,0
73327,9,7,4,B6,FLL,LGA,1076.0,18,2,0
73328,5,18,3,UA,SNA,SFO,372.0,18,30,0
73329,11,22,3,OH,RDU,ATL,356.0,20,15,0
73330,3,15,3,WN,DAL,HOU,239.0,7,30,0
73331,8,13,6,MQ,MDT,ORD,594.0,11,46,1
73332,11,17,5,UA,BOS,SFO,2704.0,13,50,0
73333,7,13,3,WN,BWI,MCO,787.0,6,20,0
73334,8,10,3,OO,LWS,SLC,461.0,12,49,0
73335,2,6,1,FL,ATL,ICT,781.0,14,51,0
73336,6,8,4,CO,IAH,MSP,1034.0,19,10,0
73337,4,22,6,AA,DFW,ORD,802.0,18,46,1
73338,9,1,5,XE,OKC,IAH,395.0,18,22,0
73339,8,5,6,AS,LAX,SEA,954.0,18,26,1
73340,6,21,3,CO,MCO,IAH,853.0,15,9,0
73341,8,21,7,XE,CMH,EWR,462.0,6,49,1
73342,8,21,7,MQ,ORD,CLT,599.0,11,18,1
73343,6,1,4,AS,RNO,SEA,564.0,6,53,0
73344,3,12,7,DL,JAX,ATL,270.0,12,26,1
73345,5,20,5,US,RSW,CLT,600.0,14,27,0
73346,1,30,1,MQ,MIA,MEM,860.0,13,4,0
73347,1,13,5,OH,AVP,JFK,113.0,11,0,0
73348,9,2,5,OO,DEN,CLE,1201.0,12,25,0
73349,5,6,5,DL,GEG,SLC,546.0,6,26,0
73350,3,12,6,WN,BNA,RDU,443.0,10,0,1
73351,11,13,1,AA,ORD,STL,258.0,6,52,0
73352,11,12,7,UA,SFO,DEN,967.0,12,56,1
73353,3,12,7,UA,PDX,SFO,550.0,7,24,1
73354,3,6,7,OO,ORD,CLE,316.0,11,24,1
73355,9,5,2,NW,MIA,MSP,1501.0,13,1,0
73356,6,1,4,XE,IAH,LFT,201.0,12,52,0
73357,2,6,7,MQ,DFW,ACT,89.0,16,29,1
73358,9,18,1,UA,DEN,DFW,641.0,19,39,0
73359,8,20,7,US,CLT,LGA,544.0,16,30,1
73360,2,4,6,DL,ATL,BWI,576.0,17,13,1
73361,8,30,2,UA,EWR,ORD,719.0,7,29,0
73362,9,9,5,UA,ORD,SLC,1249.0,9,49,0
73363,10,25,2,EV,CVG,BWI,430.0,17,45,0
73364,1,15,6,DL,OAK,ATL,2130.0,11,47,1
73365,10,20,5,AS,SEA,MCO,2553.0,8,47,0
73366,7,9,6,WN,MDW,SAN,1728.0,7,0,1
73367,1,28,6,WN,BNA,LAX,1797.0,18,50,1
73368,2,12,7,WN,BUF,MCO,1011.0,7,5,1
73369,6,23,5,FL,ATL,RIC,481.0,11,31,0
73370,10,23,7,CO,ATL,EWR,745.0,17,10,1
73371,8,6,7,UA,ORD,OMA,416.0,22,27,1
73372,7,28,4,WN,TPA,PBI,174.0,12,55,0
73373,7,3,1,MQ,CMH,DFW,927.0,5,58,0
73374,10,19,4,MQ,BDL,RDU,532.0,16,59,0
73375,12,24,6,DL,ABQ,CVG,1240.0,13,3,1
73376,2,13,1,AA,HNL,LAX,2556.0,15,50,0
73377,4,1,6,US,PHL,CLT,448.0,8,2,1
73378,5,16,1,FL,ATL,TPA,406.0,12,13,0
73379,12,26,1,HP,PHX,ABQ,328.0,19,22,0
73380,6,21,2,B6,JFK,MCO,944.0,7,11,0
73381,12,17,7,MQ,LIT,DFW,304.0,18,58,1
73382,4,7,5,CO,PDX,IAH,1825.0,12,27,0
73383,4,29,5,US,MDT,CLT,413.0,11,37,0
73384,6,19,7,OO,LAX,SLC,590.0,14,3,1
73385,11,9,3,AA,AUS,ORD,978.0,16,55,0
73386,1,22,7,XE,IAH,TUS,936.0,14,35,1
73387,9,11,7,US,BNA,CLT,329.0,10,41,1
73388,5,28,7,WN,DAL,MSY,437.0,14,5,1
73389,11,3,4,CO,MCO,CLE,895.0,12,6,0
73390,9,20,2,XE,AEX,IAH,190.0,17,4,0
73391,7,13,3,WN,BNA,MCO,616.0,11,36,0
73392,6,24,6,B6,JFK,FLL,1069.0,15,41,1
73393,5,10,2,F9,LAX,DEN,862.0,19,6,0
73394,4,24,1,XE,EWR,OKC,1325.0,16,2,0
73395,12,2,6,NW,GRB,DTW,288.0,7,15,1
73396,1,15,6,CO,TPA,EWR,998.0,7,56,1
73397,4,29,6,YV,LEX,CLT,282.0,9,20,1
73398,1,29,7,OO,LAX,ONT,47.0,8,3,1
